date,tmax,tmin
1981-12-23,41.0,27.0
1982-12-23,36.0,21.0
1983-12-23,33.0,10.0
1984-12-23,24.0,14.0
1985-12-23,34.0,13.0
1986-12-23,35.0,22.0
1987-12-23,39.0,26.0
1988-12-23,41.0,27.0
1989-12-23,33.0,18.0
1990-12-23,40.0,21.0
1991-12-23,32.0,23.0
1992-12-23,36.0,23.0
1993-12-23,46.0,20.0
1994-12-23,26.0,19.0
1995-12-23,38.0,22.0
1996-12-23,40.0,23.0
1997-12-23,33.0,20.0
1998-12-23,47.0,24.0
1999-12-23,44.0,21.0
2000-12-23,39.0,24.0
2001-12-23,35.0,21.0
2002-12-23,29.0,22.0
2003-12-23,53.0,26.0
2004-12-23,24.0,21.0
2005-12-23,47.0,28.0
2006-12-23,45.0,26.0
2007-12-23,48.0,28.0
2008-12-23,40.0,15.0
2009-12-23,37.0,22.0
2010-12-23,38.0,19.0
2011-12-23,41.0,18.0
