date,tmax,tmin
1981-06-26,83.0,67.0
1982-06-26,86.0,67.0
1983-06-26,90.0,70.0
1984-06-26,90.0,68.0
1985-06-26,88.0,71.0
1986-06-26,83.0,72.0
1987-06-26,89.0,69.0
1988-06-26,90.0,72.0
1989-06-26,94.0,71.0
1990-06-26,88.0,71.0
1991-06-26,73.0,62.0
1992-06-26,80.0,66.0
1993-06-26,94.0,71.0
1994-06-26,90.0,65.0
1995-06-26,84.0,69.0
1996-06-26,89.0,75.0
1997-06-26,88.0,71.0
1998-06-26,94.0,71.0
1999-06-26,99.0,76.0
2000-06-26,91.0,70.0
2001-06-26,94.0,71.0
2002-06-26,69.0,63.0
2003-06-26,87.0,70.0
2004-06-26,91.0,71.0
2005-06-26,79.0,71.0
2006-06-26,92.0,69.0
2007-06-26,98.0,75.0
2008-06-26,78.0,68.0
2009-06-26,94.0,76.0
2010-06-26,88.0,71.0
2011-06-26,91.0,67.0
