date,tmax,tmin
1981-02-04,35.0,14.0
1982-02-04,34.0,19.0
1983-02-04,46.0,20.0
1984-02-04,39.0,11.0
1985-02-04,42.0,28.0
1986-02-04,33.0,14.0
1987-02-04,43.0,14.0
1988-02-04,37.0,21.0
1989-02-04,38.0,24.0
1990-02-04,35.0,11.0
1991-02-04,43.0,20.0
1992-02-04,41.0,20.0
1993-02-04,45.0,26.0
1994-02-04,47.0,28.0
1995-02-04,38.0,18.0
1996-02-04,38.0,25.0
1997-02-04,33.0,26.0
1998-02-04,42.0,23.0
1999-02-04,47.0,21.0
2000-02-04,38.0,13.0
2001-02-04,18.0,12.0
2002-02-04,53.0,26.0
2003-02-04,42.0,25.0
2004-02-04,33.0,22.0
2005-02-04,32.0,24.0
2006-02-04,29.0,8.0
2007-02-04,51.0,25.0
2008-02-04,34.0,17.0
2009-02-04,38.0,20.0
2010-02-04,36.0,20.0
2011-02-04,46.0,22.0
