date,tmax,tmin
1981-11-28,38.0,19.0
1982-11-28,40.0,31.0
1983-11-28,45.0,30.0
1984-11-28,43.0,17.0
1985-11-28,42.0,28.0
1986-11-28,33.0,23.0
1987-11-28,26.0,17.0
1988-11-28,46.0,29.0
1989-11-28,42.0,26.0
1990-11-28,49.0,29.0
1991-11-28,32.0,27.0
1992-11-28,41.0,22.0
1993-11-28,44.0,24.0
1994-11-28,54.0,36.0
1995-11-28,51.0,27.0
1996-11-28,35.0,26.0
1997-11-28,36.0,27.0
1998-11-28,38.0,27.0
1999-11-28,45.0,28.0
2000-11-28,36.0,26.0
2001-11-28,43.0,24.0
2002-11-28,51.0,27.0
2003-11-28,39.0,31.0
2004-11-28,50.0,27.0
2005-11-28,49.0,35.0
2006-11-28,43.0,29.0
2007-11-28,47.0,29.0
2008-11-28,54.0,28.0
2009-11-28,40.0,26.0
2010-11-28,44.0,26.0
2011-11-28,53.0,34.0
