date,tmax,tmin
1981-08-14,85.0,72.0
1982-08-14,95.0,73.0
1983-08-14,91.0,76.0
1984-08-14,83.0,62.0
1985-08-14,89.0,66.0
1986-08-14,83.0,72.0
1987-08-14,71.0,66.0
1988-08-14,70.0,67.0
1989-08-14,90.0,71.0
1990-08-14,91.0,70.0
1991-08-14,88.0,76.0
1992-08-14,83.0,65.0
1993-08-14,85.0,72.0
1994-08-14,87.0,72.0
1995-08-14,80.0,71.0
1996-08-14,90.0,70.0
1997-08-14,89.0,72.0
1998-08-14,88.0,78.0
1999-08-14,86.0,75.0
2000-08-14,89.0,76.0
2001-08-14,89.0,69.0
2002-08-14,87.0,69.0
2003-08-14,89.0,68.0
2004-08-14,86.0,69.0
2005-08-14,92.0,79.0
2006-08-14,81.0,71.0
2007-08-14,94.0,74.0
2008-08-14,84.0,68.0
2009-08-14,95.0,77.0
2010-08-14,96.0,76.0
2011-08-14,85.0,75.0
