date,tmax,tmin
1981-02-21,37.0,19.0
1982-02-21,51.0,25.0
1983-02-21,33.0,12.0
1984-02-21,43.0,25.0
1985-02-21,27.0,14.0
1986-02-21,48.0,29.0
1987-02-21,42.0,23.0
1988-02-21,40.0,25.0
1989-02-21,38.0,21.0
1990-02-21,39.0,32.0
1991-02-21,38.0,26.0
1992-02-21,47.0,23.0
1993-02-21,39.0,28.0
1994-02-21,43.0,25.0
1995-02-21,44.0,25.0
1996-02-21,41.0,21.0
1997-02-21,51.0,30.0
1998-02-21,44.0,36.0
1999-02-21,48.0,17.0
2000-02-21,43.0,20.0
2001-02-21,55.0,24.0
2002-02-21,60.0,29.0
2003-02-21,40.0,34.0
2004-02-21,46.0,42.0
2005-02-21,35.0,13.0
2006-02-21,50.0,35.0
2007-02-21,47.0,34.0
2008-02-21,52.0,27.0
2009-02-21,38.0,21.0
2010-02-21,58.0,26.0
2011-02-21,47.0,28.0
