date,tmax,tmin
1981-06-14,92.0,68.0
1982-06-14,83.0,64.0
1983-06-14,99.0,71.0
1984-06-14,84.0,65.0
1985-06-14,72.0,63.0
1986-06-14,73.0,65.0
1987-06-14,81.0,63.0
1988-06-14,101.0,73.0
1989-06-14,87.0,61.0
1990-06-14,88.0,67.0
1991-06-14,87.0,70.0
1992-06-14,89.0,71.0
1993-06-14,90.0,70.0
1994-06-14,93.0,71.0
1995-06-14,83.0,70.0
1996-06-14,89.0,70.0
1997-06-14,92.0,66.0
1998-06-14,89.0,65.0
1999-06-14,85.0,72.0
2000-06-14,100.0,71.0
2001-06-14,69.0,66.0
2002-06-14,80.0,63.0
2003-06-14,85.0,62.0
2004-06-14,94.0,75.0
2005-06-14,91.0,62.0
2006-06-14,87.0,58.0
2007-06-14,89.0,67.0
2008-06-14,74.0,67.0
2009-06-14,89.0,67.0
2010-06-14,86.0,65.0
2011-06-14,93.0,74.0
