date,tmax,tmin
1981-10-24,54.0,40.0
1982-10-24,59.0,30.0
1983-10-24,59.0,41.0
1984-10-24,71.0,44.0
1985-10-24,64.0,45.0
1986-10-24,54.0,40.0
1987-10-24,61.0,36.0
1988-10-24,65.0,42.0
1989-10-24,73.0,51.0
1990-10-24,65.0,50.0
1991-10-24,65.0,48.0
1992-10-24,56.0,41.0
1993-10-24,64.0,38.0
1994-10-24,64.0,46.0
1995-10-24,68.0,51.0
1996-10-24,66.0,49.0
1997-10-24,52.0,41.0
1998-10-24,57.0,43.0
1999-10-24,64.0,45.0
2000-10-24,62.0,49.0
2001-10-24,65.0,54.0
2002-10-24,55.0,38.0
2003-10-24,68.0,39.0
2004-10-24,64.0,44.0
2005-10-24,74.0,44.0
2006-10-24,54.0,41.0
2007-10-24,62.0,49.0
2008-10-24,59.0,42.0
2009-10-24,69.0,49.0
2010-10-24,59.0,45.0
2011-10-24,62.0,36.0
