date,tmax,tmin
1981-08-02,94.0,81.0
1982-08-02,89.0,76.0
1983-08-02,87.0,74.0
1984-08-02,88.0,77.0
1985-08-02,87.0,69.0
1986-08-02,90.0,69.0
1987-08-02,90.0,68.0
1988-08-02,81.0,73.0
1989-08-02,92.0,75.0
1990-08-02,81.0,70.0
1991-08-02,89.0,72.0
1992-08-02,80.0,74.0
1993-08-02,88.0,72.0
1994-08-02,91.0,77.0
1995-08-02,80.0,71.0
1996-08-02,78.0,72.0
1997-08-02,87.0,68.0
1998-08-02,87.0,70.0
1999-08-02,90.0,66.0
2000-08-02,89.0,70.0
2001-08-02,83.0,75.0
2002-08-02,95.0,81.0
2003-08-02,98.0,74.0
2004-08-02,85.0,73.0
2005-08-02,88.0,75.0
2006-08-02,87.0,71.0
2007-08-02,87.0,70.0
2008-08-02,93.0,72.0
2009-08-02,89.0,72.0
2010-08-02,92.0,76.0
2011-08-02,90.0,77.0
