date,tmax,tmin
1981-03-03,58.0,27.0
1982-03-03,56.0,35.0
1983-03-03,47.0,35.0
1984-03-03,44.0,24.0
1985-03-03,35.0,25.0
1986-03-03,61.0,30.0
1987-03-03,51.0,29.0
1988-03-03,38.0,20.0
1989-03-03,51.0,36.0
1990-03-03,55.0,31.0
1991-03-03,43.0,26.0
1992-03-03,39.0,33.0
1993-03-03,56.0,33.0
1994-03-03,43.0,26.0
1995-03-03,46.0,32.0
1996-03-03,61.0,27.0
1997-03-03,60.0,28.0
1998-03-03,51.0,36.0
1999-03-03,62.0,26.0
2000-03-03,61.0,35.0
2001-03-03,51.0,35.0
2002-03-03,49.0,24.0
2003-03-03,44.0,30.0
2004-03-03,42.0,23.0
2005-03-03,41.0,25.0
2006-03-03,50.0,25.0
2007-03-03,50.0,41.0
2008-03-03,55.0,39.0
2009-03-03,46.0,28.0
2010-03-03,43.0,29.0
2011-03-03,50.0,31.0
