date,tmax,tmin
1981-03-23,56.0,46.0
1982-03-23,50.0,39.0
1983-03-23,57.0,40.0
1984-03-23,55.0,38.0
1985-03-23,50.0,42.0
1986-03-23,53.0,36.0
1987-03-23,44.0,35.0
1988-03-23,49.0,28.0
1989-03-23,55.0,44.0
1990-03-23,48.0,41.0
1991-03-23,54.0,40.0
1992-03-23,43.0,34.0
1993-03-23,61.0,38.0
1994-03-23,53.0,34.0
1995-03-23,49.0,37.0
1996-03-23,40.0,31.0
1997-03-23,53.0,38.0
1998-03-23,57.0,31.0
1999-03-23,50.0,28.0
2000-03-23,56.0,43.0
2001-03-23,69.0,41.0
2002-03-23,56.0,32.0
2003-03-23,53.0,40.0
2004-03-23,60.0,40.0
2005-03-23,54.0,37.0
2006-03-23,58.0,37.0
2007-03-23,51.0,43.0
2008-03-23,67.0,45.0
2009-03-23,53.0,34.0
2010-03-23,56.0,35.0
2011-03-23,55.0,33.0
