date,tmax,tmin
1981-06-08,91.0,74.0
1982-06-08,90.0,68.0
1983-06-08,85.0,62.0
1984-06-08,88.0,70.0
1985-06-08,80.0,65.0
1986-06-08,98.0,68.0
1987-06-08,89.0,59.0
1988-06-08,86.0,62.0
1989-06-08,81.0,61.0
1990-06-08,81.0,60.0
1991-06-08,80.0,63.0
1992-06-08,84.0,60.0
1993-06-08,89.0,68.0
1994-06-08,91.0,70.0
1995-06-08,83.0,68.0
1996-06-08,91.0,68.0
1997-06-08,80.0,56.0
1998-06-08,86.0,62.0
1999-06-08,96.0,67.0
2000-06-08,92.0,60.0
2001-06-08,93.0,72.0
2002-06-08,91.0,73.0
2003-06-08,80.0,66.0
2004-06-08,89.0,64.0
2005-06-08,73.0,67.0
2006-06-08,90.0,66.0
2007-06-08,96.0,72.0
2008-06-08,88.0,65.0
2009-06-08,78.0,64.0
2010-06-08,89.0,68.0
2011-06-08,91.0,64.0
