date,tmax,tmin
1981-10-12,70.0,48.0
1982-10-12,76.0,57.0
1983-10-12,61.0,42.0
1984-10-12,66.0,47.0
1985-10-12,72.0,51.0
1986-10-12,71.0,41.0
1987-10-12,66.0,55.0
1988-10-12,60.0,47.0
1989-10-12,72.0,47.0
1990-10-12,72.0,50.0
1991-10-12,77.0,54.0
1992-10-12,62.0,43.0
1993-10-12,63.0,55.0
1994-10-12,73.0,49.0
1995-10-12,70.0,56.0
1996-10-12,71.0,52.0
1997-10-12,70.0,45.0
1998-10-12,74.0,61.0
1999-10-12,72.0,51.0
2000-10-12,58.0,42.0
2001-10-12,69.0,48.0
2002-10-12,71.0,50.0
2003-10-12,57.0,38.0
2004-10-12,69.0,47.0
2005-10-12,65.0,58.0
2006-10-12,71.0,50.0
2007-10-12,71.0,50.0
2008-10-12,75.0,44.0
2009-10-12,72.0,50.0
2010-10-12,66.0,46.0
2011-10-12,73.0,57.0
