date,tmax,tmin
1981-05-21,88.0,55.0
1982-05-21,95.0,63.0
1983-05-21,71.0,62.0
1984-05-21,66.0,59.0
1985-05-21,86.0,54.0
1986-05-21,90.0,54.0
1987-05-21,86.0,65.0
1988-05-21,66.0,57.0
1989-05-21,88.0,56.0
1990-05-21,81.0,57.0
1991-05-21,85.0,69.0
1992-05-21,89.0,59.0
1993-05-21,86.0,63.0
1994-05-21,92.0,58.0
1995-05-21,81.0,59.0
1996-05-21,86.0,56.0
1997-05-21,80.0,55.0
1998-05-21,73.0,60.0
1999-05-21,87.0,55.0
2000-05-21,87.0,60.0
2001-05-21,94.0,67.0
2002-05-21,85.0,65.0
2003-05-21,88.0,61.0
2004-05-21,82.0,59.0
2005-05-21,76.0,61.0
2006-05-21,69.0,56.0
2007-05-21,83.0,57.0
2008-05-21,87.0,62.0
2009-05-21,82.0,62.0
2010-05-21,84.0,68.0
2011-05-21,79.0,53.0
