date,tmax,tmin
1981-11-27,40.0,25.0
1982-11-27,42.0,24.0
1983-11-27,53.0,26.0
1984-11-27,37.0,18.0
1985-11-27,52.0,29.0
1986-11-27,37.0,16.0
1987-11-27,29.0,23.0
1988-11-27,50.0,36.0
1989-11-27,41.0,30.0
1990-11-27,53.0,31.0
1991-11-27,36.0,24.0
1992-11-27,33.0,21.0
1993-11-27,42.0,31.0
1994-11-27,44.0,31.0
1995-11-27,49.0,27.0
1996-11-27,33.0,19.0
1997-11-27,37.0,30.0
1998-11-27,49.0,23.0
1999-11-27,41.0,27.0
2000-11-27,49.0,29.0
2001-11-27,42.0,20.0
2002-11-27,39.0,20.0
2003-11-27,33.0,27.0
2004-11-27,54.0,29.0
2005-11-27,48.0,32.0
2006-11-27,44.0,33.0
2007-11-27,51.0,27.0
2008-11-27,47.0,34.0
2009-11-27,44.0,29.0
2010-11-27,46.0,32.0
2011-11-27,51.0,28.0
