date,tmax,tmin
1981-04-29,80.0,54.0
1982-04-29,74.0,46.0
1983-04-29,66.0,45.0
1984-04-29,72.0,47.0
1985-04-29,77.0,51.0
1986-04-29,77.0,50.0
1987-04-29,81.0,58.0
1988-04-29,82.0,61.0
1989-04-29,72.0,50.0
1990-04-29,65.0,54.0
1991-04-29,79.0,47.0
1992-04-29,65.0,52.0
1993-04-29,77.0,52.0
1994-04-29,76.0,59.0
1995-04-29,79.0,62.0
1996-04-29,74.0,56.0
1997-04-29,76.0,53.0
1998-04-29,60.0,55.0
1999-04-29,81.0,50.0
2000-04-29,69.0,52.0
2001-04-29,63.0,54.0
2002-04-29,65.0,50.0
2003-04-29,78.0,53.0
2004-04-29,67.0,56.0
2005-04-29,76.0,58.0
2006-04-29,78.0,53.0
2007-04-29,85.0,58.0
2008-04-29,82.0,58.0
2009-04-29,72.0,53.0
2010-04-29,67.0,41.0
2011-04-29,69.0,55.0
