date,tmax,tmin
1981-12-03,31.0,12.0
1982-12-03,44.0,23.0
1983-12-03,52.0,36.0
1984-12-03,51.0,29.0
1985-12-03,46.0,26.0
1986-12-03,44.0,26.0
1987-12-03,39.0,24.0
1988-12-03,46.0,30.0
1989-12-03,67.0,30.0
1990-12-03,47.0,20.0
1991-12-03,38.0,24.0
1992-12-03,47.0,25.0
1993-12-03,34.0,22.0
1994-12-03,37.0,21.0
1995-12-03,43.0,26.0
1996-12-03,39.0,21.0
1997-12-03,34.0,16.0
1998-12-03,31.0,17.0
1999-12-03,38.0,34.0
2000-12-03,44.0,21.0
2001-12-03,38.0,27.0
2002-12-03,34.0,28.0
2003-12-03,37.0,27.0
2004-12-03,44.0,40.0
2005-12-03,34.0,25.0
2006-12-03,40.0,22.0
2007-12-03,42.0,31.0
2008-12-03,50.0,36.0
2009-12-03,41.0,24.0
2010-12-03,43.0,23.0
2011-12-03,41.0,21.0
