date,tmax,tmin
1981-06-13,88.0,71.0
1982-06-13,79.0,63.0
1983-06-13,98.0,62.0
1984-06-13,77.0,67.0
1985-06-13,83.0,65.0
1986-06-13,81.0,68.0
1987-06-13,83.0,67.0
1988-06-13,99.0,72.0
1989-06-13,72.0,63.0
1990-06-13,91.0,72.0
1991-06-13,90.0,68.0
1992-06-13,90.0,67.0
1993-06-13,94.0,69.0
1994-06-13,91.0,67.0
1995-06-13,89.0,68.0
1996-06-13,91.0,76.0
1997-06-13,95.0,65.0
1998-06-13,80.0,64.0
1999-06-13,90.0,74.0
2000-06-13,102.0,65.0
2001-06-13,84.0,68.0
2002-06-13,86.0,64.0
2003-06-13,76.0,58.0
2004-06-13,88.0,68.0
2005-06-13,85.0,69.0
2006-06-13,74.0,63.0
2007-06-13,82.0,72.0
2008-06-13,83.0,70.0
2009-06-13,87.0,68.0
2010-06-13,86.0,71.0
2011-06-13,95.0,68.0
