date,tmax,tmin
1981-07-25,84.0,75.0
1982-07-25,73.0,67.0
1983-07-25,89.0,73.0
1984-07-25,90.0,72.0
1985-07-25,87.0,67.0
1986-07-25,78.0,70.0
1987-07-25,92.0,76.0
1988-07-25,85.0,70.0
1989-07-25,87.0,70.0
1990-07-25,82.0,74.0
1991-07-25,96.0,73.0
1992-07-25,81.0,77.0
1993-07-25,76.0,68.0
1994-07-25,95.0,78.0
1995-07-25,80.0,67.0
1996-07-25,87.0,77.0
1997-07-25,95.0,80.0
1998-07-25,85.0,74.0
1999-07-25,99.0,77.0
2000-07-25,96.0,75.0
2001-07-25,88.0,73.0
2002-07-25,88.0,69.0
2003-07-25,83.0,72.0
2004-07-25,89.0,72.0
2005-07-25,91.0,72.0
2006-07-25,71.0,65.0
2007-07-25,91.0,73.0
2008-07-25,92.0,76.0
2009-07-25,85.0,70.0
2010-07-25,96.0,80.0
2011-07-25,88.0,75.0
