date,tmax,tmin
1981-06-03,86.0,58.0
1982-06-03,99.0,62.0
1983-06-03,88.0,72.0
1984-06-03,84.0,68.0
1985-06-03,83.0,63.0
1986-06-03,93.0,67.0
1987-06-03,85.0,58.0
1988-06-03,85.0,62.0
1989-06-03,90.0,67.0
1990-06-03,85.0,63.0
1991-06-03,88.0,66.0
1992-06-03,93.0,65.0
1993-06-03,92.0,60.0
1994-06-03,91.0,74.0
1995-06-03,85.0,63.0
1996-06-03,89.0,75.0
1997-06-03,70.0,57.0
1998-06-03,72.0,54.0
1999-06-03,83.0,65.0
2000-06-03,86.0,66.0
2001-06-03,97.0,67.0
2002-06-03,92.0,67.0
2003-06-03,85.0,64.0
2004-06-03,88.0,65.0
2005-06-03,90.0,63.0
2006-06-03,82.0,68.0
2007-06-03,81.0,70.0
2008-06-03,72.0,59.0
2009-06-03,89.0,63.0
2010-06-03,82.0,61.0
2011-06-03,90.0,74.0
