date,tmax,tmin
1981-01-04,31.0,7.0
1982-01-04,38.0,26.0
1983-01-04,41.0,26.0
1984-01-04,35.0,17.0
1985-01-04,32.0,12.0
1986-01-04,20.0,4.0
1987-01-04,26.0,11.0
1988-01-04,39.0,23.0
1989-01-04,40.0,18.0
1990-01-04,35.0,15.0
1991-01-04,36.0,16.0
1992-01-04,35.0,17.0
1993-01-04,37.0,16.0
1994-01-04,44.0,23.0
1995-01-04,42.0,25.0
1996-01-04,33.0,18.0
1997-01-04,28.0,18.0
1998-01-04,32.0,13.0
1999-01-04,33.0,24.0
2000-01-04,29.0,23.0
2001-01-04,28.0,9.0
2002-01-04,58.0,24.0
2003-01-04,20.0,15.0
2004-01-04,44.0,24.0
2005-01-04,32.0,17.0
2006-01-04,29.0,21.0
2007-01-04,33.0,15.0
2008-01-04,42.0,22.0
2009-01-04,34.0,20.0
2010-01-04,17.0,8.0
2011-01-04,37.0,16.0
