date,tmax,tmin
1981-09-17,82.0,60.0
1982-09-17,80.0,64.0
1983-09-17,87.0,67.0
1984-09-17,75.0,60.0
1985-09-17,72.0,60.0
1986-09-17,80.0,48.0
1987-09-17,80.0,58.0
1988-09-17,78.0,65.0
1989-09-17,78.0,58.0
1990-09-17,69.0,55.0
1991-09-17,72.0,59.0
1992-09-17,78.0,54.0
1993-09-17,82.0,62.0
1994-09-17,85.0,60.0
1995-09-17,80.0,60.0
1996-09-17,78.0,65.0
1997-09-17,71.0,46.0
1998-09-17,73.0,63.0
1999-09-17,64.0,60.0
2000-09-17,87.0,61.0
2001-09-17,87.0,62.0
2002-09-17,81.0,55.0
2003-09-17,75.0,63.0
2004-09-17,71.0,64.0
2005-09-17,81.0,67.0
2006-09-17,90.0,62.0
2007-09-17,78.0,67.0
2008-09-17,83.0,65.0
2009-09-17,82.0,64.0
2010-09-17,73.0,58.0
2011-09-17,70.0,59.0
