date,tmax,tmin
1981-04-18,72.0,59.0
1982-04-18,74.0,44.0
1983-04-18,69.0,53.0
1984-04-18,68.0,42.0
1985-04-18,71.0,51.0
1986-04-18,74.0,57.0
1987-04-18,65.0,53.0
1988-04-18,64.0,45.0
1989-04-18,79.0,55.0
1990-04-18,55.0,47.0
1991-04-18,69.0,44.0
1992-04-18,75.0,51.0
1993-04-18,88.0,54.0
1994-04-18,78.0,49.0
1995-04-18,66.0,50.0
1996-04-18,67.0,39.0
1997-04-18,72.0,45.0
1998-04-18,74.0,49.0
1999-04-18,80.0,51.0
2000-04-18,65.0,53.0
2001-04-18,82.0,62.0
2002-04-18,74.0,43.0
2003-04-18,61.0,46.0
2004-04-18,85.0,58.0
2005-04-18,74.0,51.0
2006-04-18,63.0,44.0
2007-04-18,78.0,53.0
2008-04-18,80.0,57.0
2009-04-18,68.0,57.0
2010-04-18,67.0,49.0
2011-04-18,69.0,53.0
