date,tmax,tmin
1981-05-11,73.0,53.0
1982-05-11,73.0,63.0
1983-05-11,77.0,65.0
1984-05-11,77.0,58.0
1985-05-11,79.0,67.0
1986-05-11,67.0,49.0
1987-05-11,82.0,57.0
1988-05-11,78.0,61.0
1989-05-11,63.0,55.0
1990-05-11,85.0,54.0
1991-05-11,89.0,58.0
1992-05-11,72.0,51.0
1993-05-11,79.0,63.0
1994-05-11,83.0,56.0
1995-05-11,72.0,52.0
1996-05-11,77.0,53.0
1997-05-11,75.0,60.0
1998-05-11,69.0,58.0
1999-05-11,85.0,52.0
2000-05-11,79.0,48.0
2001-05-11,84.0,52.0
2002-05-11,75.0,61.0
2003-05-11,70.0,57.0
2004-05-11,74.0,62.0
2005-05-11,74.0,49.0
2006-05-11,71.0,51.0
2007-05-11,78.0,61.0
2008-05-11,65.0,48.0
2009-05-11,78.0,56.0
2010-05-11,76.0,58.0
2011-05-11,81.0,55.0
