date,tmax,tmin
1981-01-17,31.0,18.0
1982-01-17,26.0,15.0
1983-01-17,38.0,20.0
1984-01-17,30.0,8.0
1985-01-17,27.0,16.0
1986-01-17,38.0,23.0
1987-01-17,39.0,20.0
1988-01-17,42.0,20.0
1989-01-17,34.0,18.0
1990-01-17,43.0,23.0
1991-01-17,39.0,21.0
1992-01-17,37.0,25.0
1993-01-17,25.0,12.0
1994-01-17,34.0,22.0
1995-01-17,41.0,19.0
1996-01-17,33.0,17.0
1997-01-17,35.0,24.0
1998-01-17,21.0,13.0
1999-01-17,34.0,16.0
2000-01-17,25.0,9.0
2001-01-17,27.0,7.0
2002-01-17,43.0,16.0
2003-01-17,42.0,25.0
2004-01-17,27.0,20.0
2005-01-17,40.0,21.0
2006-01-17,29.0,21.0
2007-01-17,48.0,24.0
2008-01-17,25.0,19.0
2009-01-17,31.0,24.0
2010-01-17,33.0,15.0
2011-01-17,30.0,13.0
