date,tmax,tmin
1981-03-24,58.0,42.0
1982-03-24,48.0,33.0
1983-03-24,59.0,39.0
1984-03-24,56.0,25.0
1985-03-24,47.0,39.0
1986-03-24,54.0,35.0
1987-03-24,42.0,27.0
1988-03-24,43.0,32.0
1989-03-24,59.0,39.0
1990-03-24,53.0,44.0
1991-03-24,56.0,36.0
1992-03-24,57.0,33.0
1993-03-24,63.0,44.0
1994-03-24,47.0,29.0
1995-03-24,55.0,33.0
1996-03-24,51.0,31.0
1997-03-24,57.0,38.0
1998-03-24,60.0,36.0
1999-03-24,57.0,39.0
2000-03-24,62.0,34.0
2001-03-24,71.0,46.0
2002-03-24,60.0,32.0
2003-03-24,63.0,35.0
2004-03-24,53.0,42.0
2005-03-24,51.0,32.0
2006-03-24,71.0,36.0
2007-03-24,69.0,42.0
2008-03-24,65.0,42.0
2009-03-24,49.0,34.0
2010-03-24,53.0,42.0
2011-03-24,54.0,38.0
