date,tmax,tmin
1981-02-08,45.0,22.0
1982-02-08,40.0,13.0
1983-02-08,37.0,15.0
1984-02-08,37.0,17.0
1985-02-08,36.0,27.0
1986-02-08,42.0,20.0
1987-02-08,55.0,29.0
1988-02-08,42.0,19.0
1989-02-08,47.0,29.0
1990-02-08,29.0,25.0
1991-02-08,36.0,25.0
1992-02-08,42.0,23.0
1993-02-08,42.0,26.0
1994-02-08,43.0,29.0
1995-02-08,51.0,27.0
1996-02-08,31.0,20.0
1997-02-08,44.0,21.0
1998-02-08,37.0,12.0
1999-02-08,55.0,25.0
2000-02-08,34.0,13.0
2001-02-08,33.0,9.0
2002-02-08,49.0,29.0
2003-02-08,45.0,26.0
2004-02-08,44.0,32.0
2005-02-08,29.0,20.0
2006-02-08,31.0,16.0
2007-02-08,45.0,32.0
2008-02-08,34.0,22.0
2009-02-08,46.0,26.0
2010-02-08,41.0,23.0
2011-02-08,47.0,22.0
