date,tmax,tmin
1981-06-23,95.0,62.0
1982-06-23,84.0,59.0
1983-06-23,91.0,73.0
1984-06-23,87.0,68.0
1985-06-23,87.0,67.0
1986-06-23,85.0,67.0
1987-06-23,76.0,65.0
1988-06-23,78.0,67.0
1989-06-23,92.0,71.0
1990-06-23,87.0,63.0
1991-06-23,84.0,71.0
1992-06-23,70.0,63.0
1993-06-23,95.0,65.0
1994-06-23,85.0,69.0
1995-06-23,87.0,66.0
1996-06-23,82.0,67.0
1997-06-23,93.0,71.0
1998-06-23,77.0,68.0
1999-06-23,87.0,63.0
2000-06-23,92.0,71.0
2001-06-23,82.0,70.0
2002-06-23,70.0,62.0
2003-06-23,88.0,68.0
2004-06-23,86.0,66.0
2005-06-23,99.0,79.0
2006-06-23,97.0,72.0
2007-06-23,91.0,74.0
2008-06-23,90.0,71.0
2009-06-23,95.0,69.0
2010-06-23,86.0,67.0
2011-06-23,82.0,68.0
