date,tmax,tmin
1981-03-27,56.0,34.0
1982-03-27,67.0,32.0
1983-03-27,59.0,37.0
1984-03-27,55.0,29.0
1985-03-27,64.0,35.0
1986-03-27,62.0,45.0
1987-03-27,57.0,35.0
1988-03-27,58.0,38.0
1989-03-27,60.0,43.0
1990-03-27,48.0,35.0
1991-03-27,41.0,31.0
1992-03-27,63.0,45.0
1993-03-27,67.0,48.0
1994-03-27,65.0,31.0
1995-03-27,60.0,41.0
1996-03-27,54.0,42.0
1997-03-27,71.0,45.0
1998-03-27,60.0,41.0
1999-03-27,55.0,33.0
2000-03-27,67.0,53.0
2001-03-27,47.0,33.0
2002-03-27,65.0,35.0
2003-03-27,58.0,43.0
2004-03-27,70.0,47.0
2005-03-27,71.0,40.0
2006-03-27,50.0,43.0
2007-03-27,63.0,44.0
2008-03-27,58.0,41.0
2009-03-27,55.0,38.0
2010-03-27,54.0,35.0
2011-03-27,66.0,38.0
