date,tmax,tmin
1981-06-18,81.0,71.0
1982-06-18,80.0,62.0
1983-06-18,90.0,66.0
1984-06-18,92.0,69.0
1985-06-18,85.0,68.0
1986-06-18,97.0,70.0
1987-06-18,81.0,61.0
1988-06-18,90.0,69.0
1989-06-18,86.0,67.0
1990-06-18,87.0,71.0
1991-06-18,84.0,66.0
1992-06-18,90.0,68.0
1993-06-18,96.0,70.0
1994-06-18,97.0,74.0
1995-06-18,76.0,63.0
1996-06-18,90.0,71.0
1997-06-18,89.0,70.0
1998-06-18,84.0,65.0
1999-06-18,86.0,62.0
2000-06-18,97.0,70.0
2001-06-18,86.0,68.0
2002-06-18,86.0,70.0
2003-06-18,91.0,74.0
2004-06-18,81.0,67.0
2005-06-18,91.0,69.0
2006-06-18,99.0,73.0
2007-06-18,87.0,71.0
2008-06-18,80.0,63.0
2009-06-18,76.0,72.0
2010-06-18,79.0,65.0
2011-06-18,94.0,70.0
