date,tmax,tmin
1981-03-25,54.0,43.0
1982-03-25,49.0,29.0
1983-03-25,54.0,33.0
1984-03-25,50.0,27.0
1985-03-25,53.0,33.0
1986-03-25,62.0,39.0
1987-03-25,48.0,23.0
1988-03-25,52.0,28.0
1989-03-25,61.0,33.0
1990-03-25,53.0,40.0
1991-03-25,62.0,38.0
1992-03-25,62.0,40.0
1993-03-25,64.0,45.0
1994-03-25,46.0,30.0
1995-03-25,56.0,30.0
1996-03-25,57.0,34.0
1997-03-25,61.0,40.0
1998-03-25,59.0,37.0
1999-03-25,63.0,40.0
2000-03-25,67.0,43.0
2001-03-25,61.0,36.0
2002-03-25,67.0,33.0
2003-03-25,69.0,39.0
2004-03-25,65.0,34.0
2005-03-25,75.0,34.0
2006-03-25,67.0,49.0
2007-03-25,65.0,41.0
2008-03-25,58.0,40.0
2009-03-25,62.0,34.0
2010-03-25,48.0,33.0
2011-03-25,59.0,31.0
