date,tmax,tmin
1981-01-13,35.0,18.0
1982-01-13,26.0,10.0
1983-01-13,39.0,21.0
1984-01-13,41.0,19.0
1985-01-13,25.0,10.0
1986-01-13,43.0,15.0
1987-01-13,22.0,4.0
1988-01-13,31.0,19.0
1989-01-13,35.0,15.0
1990-01-13,31.0,11.0
1991-01-13,39.0,13.0
1992-01-13,37.0,24.0
1993-01-13,33.0,21.0
1994-01-13,36.0,18.0
1995-01-13,34.0,21.0
1996-01-13,33.0,23.0
1997-01-13,33.0,23.0
1998-01-13,30.0,24.0
1999-01-13,32.0,17.0
2000-01-13,27.0,13.0
2001-01-13,20.0,7.0
2002-01-13,40.0,28.0
2003-01-13,46.0,30.0
2004-01-13,35.0,15.0
2005-01-13,39.0,21.0
2006-01-13,46.0,25.0
2007-01-13,41.0,18.0
2008-01-13,26.0,18.0
2009-01-13,43.0,15.0
2010-01-13,22.0,7.0
2011-01-13,39.0,16.0
