date,tmax,tmin
1981-01-10,35.0,22.0
1982-01-10,40.0,19.0
1983-01-10,31.0,9.0
1984-01-10,44.0,27.0
1985-01-10,29.0,10.0
1986-01-10,28.0,10.0
1987-01-10,24.0,18.0
1988-01-10,35.0,14.0
1989-01-10,37.0,31.0
1990-01-10,34.0,21.0
1991-01-10,34.0,22.0
1992-01-10,40.0,18.0
1993-01-10,30.0,16.0
1994-01-10,41.0,26.0
1995-01-10,38.0,23.0
1996-01-10,40.0,15.0
1997-01-10,34.0,15.0
1998-01-10,36.0,25.0
1999-01-10,35.0,13.0
2000-01-10,32.0,11.0
2001-01-10,28.0,11.0
2002-01-10,54.0,22.0
2003-01-10,45.0,22.0
2004-01-10,39.0,23.0
2005-01-10,38.0,13.0
2006-01-10,37.0,22.0
2007-01-10,33.0,24.0
2008-01-10,30.0,18.0
2009-01-10,37.0,13.0
2010-01-10,27.0,12.0
2011-01-10,31.0,13.0
