date,tmax,tmin
1981-12-10,49.0,22.0
1982-12-10,41.0,27.0
1983-12-10,47.0,33.0
1984-12-10,45.0,25.0
1985-12-10,25.0,10.0
1986-12-10,49.0,25.0
1987-12-10,36.0,26.0
1988-12-10,41.0,26.0
1989-12-10,48.0,26.0
1990-12-10,38.0,20.0
1991-12-10,36.0,27.0
1992-12-10,37.0,22.0
1993-12-10,39.0,29.0
1994-12-10,43.0,33.0
1995-12-10,36.0,23.0
1996-12-10,50.0,30.0
1997-12-10,36.0,18.0
1998-12-10,46.0,16.0
1999-12-10,49.0,29.0
2000-12-10,37.0,23.0
2001-12-10,31.0,21.0
2002-12-10,32.0,14.0
2003-12-10,33.0,26.0
2004-12-10,51.0,31.0
2005-12-10,30.0,22.0
2006-12-10,38.0,20.0
2007-12-10,35.0,31.0
2008-12-10,41.0,31.0
2009-12-10,37.0,34.0
2010-12-10,48.0,30.0
2011-12-10,41.0,22.0
