date,tmax,tmin
1981-07-19,92.0,77.0
1982-07-19,85.0,68.0
1983-07-19,88.0,72.0
1984-07-19,93.0,71.0
1985-07-19,84.0,71.0
1986-07-19,83.0,67.0
1987-07-19,91.0,74.0
1988-07-19,91.0,78.0
1989-07-19,91.0,75.0
1990-07-19,83.0,71.0
1991-07-19,84.0,69.0
1992-07-19,97.0,75.0
1993-07-19,85.0,72.0
1994-07-19,92.0,77.0
1995-07-19,80.0,64.0
1996-07-19,89.0,74.0
1997-07-19,84.0,70.0
1998-07-19,94.0,67.0
1999-07-19,92.0,75.0
2000-07-19,86.0,77.0
2001-07-19,88.0,73.0
2002-07-19,85.0,72.0
2003-07-19,93.0,70.0
2004-07-19,87.0,74.0
2005-07-19,92.0,79.0
2006-07-19,82.0,71.0
2007-07-19,92.0,72.0
2008-07-19,88.0,72.0
2009-07-19,88.0,75.0
2010-07-19,87.0,73.0
2011-07-19,86.0,74.0
