date,tmax,tmin
1981-05-24,86.0,66.0
1982-05-24,92.0,67.0
1983-05-24,86.0,63.0
1984-05-24,80.0,63.0
1985-05-24,86.0,63.0
1986-05-24,83.0,72.0
1987-05-24,73.0,61.0
1988-05-24,81.0,57.0
1989-05-24,80.0,51.0
1990-05-24,75.0,55.0
1991-05-24,65.0,58.0
1992-05-24,78.0,59.0
1993-05-24,86.0,68.0
1994-05-24,79.0,64.0
1995-05-24,88.0,68.0
1996-05-24,88.0,67.0
1997-05-24,80.0,51.0
1998-05-24,77.0,61.0
1999-05-24,76.0,54.0
2000-05-24,92.0,64.0
2001-05-24,84.0,72.0
2002-05-24,90.0,63.0
2003-05-24,84.0,58.0
2004-05-24,92.0,65.0
2005-05-24,78.0,62.0
2006-05-24,80.0,63.0
2007-05-24,84.0,64.0
2008-05-24,90.0,70.0
2009-05-24,87.0,62.0
2010-05-24,86.0,66.0
2011-05-24,81.0,62.0
