date,tmax,tmin
1981-08-08,88.0,64.0
1982-08-08,89.0,72.0
1983-08-08,87.0,65.0
1984-08-08,91.0,69.0
1985-08-08,91.0,73.0
1986-08-08,82.0,70.0
1987-08-08,87.0,66.0
1988-08-08,81.0,75.0
1989-08-08,93.0,65.0
1990-08-08,84.0,72.0
1991-08-08,93.0,74.0
1992-08-08,79.0,73.0
1993-08-08,91.0,66.0
1994-08-08,85.0,67.0
1995-08-08,88.0,74.0
1996-08-08,87.0,79.0
1997-08-08,93.0,75.0
1998-08-08,88.0,69.0
1999-08-08,89.0,74.0
2000-08-08,79.0,72.0
2001-08-08,90.0,70.0
2002-08-08,83.0,67.0
2003-08-08,85.0,67.0
2004-08-08,92.0,79.0
2005-08-08,85.0,78.0
2006-08-08,91.0,78.0
2007-08-08,92.0,69.0
2008-08-08,92.0,79.0
2009-08-08,87.0,75.0
2010-08-08,87.0,70.0
2011-08-08,93.0,76.0
