date,tmax,tmin
1981-05-05,86.0,54.0
1982-05-05,71.0,54.0
1983-05-05,72.0,61.0
1984-05-05,80.0,53.0
1985-05-05,68.0,59.0
1986-05-05,83.0,55.0
1987-05-05,79.0,47.0
1988-05-05,75.0,61.0
1989-05-05,81.0,61.0
1990-05-05,68.0,52.0
1991-05-05,69.0,54.0
1992-05-05,63.0,56.0
1993-05-05,72.0,54.0
1994-05-05,77.0,51.0
1995-05-05,88.0,54.0
1996-05-05,66.0,51.0
1997-05-05,77.0,49.0
1998-05-05,80.0,56.0
1999-05-05,83.0,62.0
2000-05-05,77.0,63.0
2001-05-05,76.0,56.0
2002-05-05,72.0,58.0
2003-05-05,77.0,61.0
2004-05-05,84.0,56.0
2005-05-05,78.0,55.0
2006-05-05,77.0,59.0
2007-05-05,81.0,67.0
2008-05-05,79.0,49.0
2009-05-05,82.0,64.0
2010-05-05,77.0,61.0
2011-05-05,75.0,55.0
