date,tmax,tmin
1981-11-10,56.0,28.0
1982-11-10,54.0,35.0
1983-11-10,54.0,40.0
1984-11-10,63.0,37.0
1985-11-10,46.0,32.0
1986-11-10,58.0,38.0
1987-11-10,64.0,41.0
1988-11-10,56.0,39.0
1989-11-10,39.0,29.0
1990-11-10,48.0,27.0
1991-11-10,46.0,31.0
1992-11-10,51.0,28.0
1993-11-10,53.0,41.0
1994-11-10,56.0,34.0
1995-11-10,66.0,43.0
1996-11-10,51.0,43.0
1997-11-10,53.0,41.0
1998-11-10,57.0,36.0
1999-11-10,57.0,48.0
2000-11-10,39.0,29.0
2001-11-10,53.0,29.0
2002-11-10,54.0,31.0
2003-11-10,44.0,33.0
2004-11-10,56.0,45.0
2005-11-10,69.0,41.0
2006-11-10,53.0,40.0
2007-11-10,57.0,36.0
2008-11-10,55.0,33.0
2009-11-10,37.0,27.0
2010-11-10,54.0,31.0
2011-11-10,60.0,34.0
