date,tmax,tmin
1981-05-12,79.0,48.0
1982-05-12,64.0,51.0
1983-05-12,78.0,62.0
1984-05-12,80.0,56.0
1985-05-12,72.0,64.0
1986-05-12,63.0,55.0
1987-05-12,87.0,61.0
1988-05-12,80.0,55.0
1989-05-12,69.0,53.0
1990-05-12,74.0,62.0
1991-05-12,80.0,58.0
1992-05-12,68.0,58.0
1993-05-12,71.0,59.0
1994-05-12,77.0,61.0
1995-05-12,69.0,54.0
1996-05-12,86.0,54.0
1997-05-12,67.0,59.0
1998-05-12,80.0,51.0
1999-05-12,83.0,59.0
2000-05-12,75.0,55.0
2001-05-12,87.0,54.0
2002-05-12,87.0,60.0
2003-05-12,78.0,58.0
2004-05-12,81.0,57.0
2005-05-12,75.0,54.0
2006-05-12,61.0,54.0
2007-05-12,82.0,65.0
2008-05-12,63.0,48.0
2009-05-12,87.0,67.0
2010-05-12,74.0,53.0
2011-05-12,76.0,61.0
