date,tmax,tmin
1981-09-07,77.0,67.0
1982-09-07,85.0,56.0
1983-09-07,80.0,63.0
1984-09-07,80.0,65.0
1985-09-07,86.0,69.0
1986-09-07,81.0,66.0
1987-09-07,79.0,58.0
1988-09-07,87.0,67.0
1989-09-07,80.0,64.0
1990-09-07,83.0,70.0
1991-09-07,81.0,67.0
1992-09-07,87.0,57.0
1993-09-07,82.0,66.0
1994-09-07,85.0,67.0
1995-09-07,66.0,59.0
1996-09-07,76.0,68.0
1997-09-07,84.0,69.0
1998-09-07,88.0,68.0
1999-09-07,92.0,70.0
2000-09-07,83.0,54.0
2001-09-07,81.0,64.0
2002-09-07,84.0,55.0
2003-09-07,81.0,68.0
2004-09-07,85.0,65.0
2005-09-07,88.0,61.0
2006-09-07,79.0,66.0
2007-09-07,90.0,67.0
2008-09-07,78.0,67.0
2009-09-07,70.0,58.0
2010-09-07,82.0,75.0
2011-09-07,85.0,70.0
