date,tmax,tmin
1981-11-01,44.0,28.0
1982-11-01,56.0,34.0
1983-11-01,68.0,41.0
1984-11-01,65.0,43.0
1985-11-01,54.0,30.0
1986-11-01,54.0,32.0
1987-11-01,47.0,32.0
1988-11-01,58.0,43.0
1989-11-01,62.0,39.0
1990-11-01,59.0,50.0
1991-11-01,60.0,37.0
1992-11-01,52.0,33.0
1993-11-01,67.0,33.0
1994-11-01,59.0,43.0
1995-11-01,51.0,28.0
1996-11-01,58.0,36.0
1997-11-01,65.0,36.0
1998-11-01,54.0,32.0
1999-11-01,58.0,40.0
2000-11-01,60.0,33.0
2001-11-01,54.0,32.0
2002-11-01,49.0,36.0
2003-11-01,60.0,45.0
2004-11-01,61.0,49.0
2005-11-01,65.0,39.0
2006-11-01,68.0,46.0
2007-11-01,53.0,39.0
2008-11-01,66.0,38.0
2009-11-01,47.0,31.0
2010-11-01,60.0,42.0
2011-11-01,61.0,55.0
