date,tmax,tmin
1981-11-20,53.0,34.0
1982-11-20,50.0,26.0
1983-11-20,49.0,29.0
1984-11-20,40.0,25.0
1985-11-20,49.0,33.0
1986-11-20,47.0,26.0
1987-11-20,62.0,32.0
1988-11-20,55.0,32.0
1989-11-20,51.0,22.0
1990-11-20,46.0,26.0
1991-11-20,49.0,27.0
1992-11-20,39.0,25.0
1993-11-20,28.0,21.0
1994-11-20,49.0,36.0
1995-11-20,51.0,29.0
1996-11-20,53.0,35.0
1997-11-20,45.0,29.0
1998-11-20,41.0,23.0
1999-11-20,50.0,30.0
2000-11-20,42.0,28.0
2001-11-20,64.0,36.0
2002-11-20,46.0,23.0
2003-11-20,54.0,34.0
2004-11-20,57.0,40.0
2005-11-20,53.0,32.0
2006-11-20,42.0,38.0
2007-11-20,54.0,34.0
2008-11-20,57.0,24.0
2009-11-20,41.0,25.0
2010-11-20,56.0,37.0
2011-11-20,45.0,28.0
