STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/14,0,",,s",,,74,",,s",87,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/15,0,",,s",,,75,",,s",89,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/16,0,"T,,s",,,74,",,s",87,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/17,0.04,",,s",,,67,",,s",76,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/18,0,",,s",,,73,",,s",87,",,s",57,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/19,0,",,s",,,77,",,s",90,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/20,0,",,s",,,78,",,s",87,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/21,0.03,",,s",,,80,",,s",91,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/22,0,",,s",,,79,",,s",88,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/23,0,"T,,s",,,81,",,s",92,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/24,0,"T,,s",,,73,",,s",81,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/25,1.1,",,s",,,74,",,s",86,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/26,0,",,s",,,77,",,s",85,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/27,0.39,",,s",,,74,",,s",82,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/28,0.41,",,s",,,71,",,s",76,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/29,0.35,",,s",,,70,",,s",75,",,s",66,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/30,0.01,",,s",,,72,",,s",80,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/5/31,0,",,s",,,73,",,s",80,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/1,0,",,s",,,74,",,s",78,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/2,0,"T,,s",,,72,",,s",76,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/3,0,",,s",,,72,",,s",77,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/4,0,",,s",,,74,",,s",84,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/5,0,",,s",,,75,",,s",84,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/6,0,",,s",,,76,",,s",83,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/7,0.01,",,s",,,78,",,s",85,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/8,0,",,s",,,79,",,s",87,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/9,0,",,s",,,81,",,s",86,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/10,0.36,",,s",,,78,",,s",84,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/11,0,",,s",,,81,",,s",88,",,s",73,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/12,0,",,s",,,80,",,s",85,",,s",78,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/13,0,"T,,s",,,79,",,s",82,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/14,0.07,",,s",,,76,",,s",82,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/15,0,",,s",,,81,",,s",92,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/16,0,"T,,s",,,79,",,s",89,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/17,0,"T,,s",,,79,",,s",84,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/18,0.06,",,s",,,75,",,s",80,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/19,0.02,",,s",,,76,",,s",85,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/20,0,",,s",,,75,",,s",80,",,s",73,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/21,0,"T,,s",,,75,",,s",83,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/22,0,"T,,s",,,79,",,s",88,",,s",73,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/23,1.12,",,s",,,79,",,s",89,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/24,0,",,s",,,78,",,s",89,",,s",68,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/25,0.35,",,s",,,76,",,s",85,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/26,0,",,s",,,79,",,s",87,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/27,0.09,",,s",,,80,",,s",86,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/28,0,",,s",,,80,",,s",85,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/29,2.91,",,s",,,74,",,s",79,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/6/30,0.08,",,s",,,74,",,s",78,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/1,0,",,s",,,77,",,s",87,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/2,0.02,",,s",,,77,",,s",84,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/3,0,"T,,s",,,74,",,s",78,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/4,0,",,s",,,76,",,s",82,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/5,0,"T,,s",,,75,",,s",83,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/6,0,"T,,s",,,77,",,s",81,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/7,0.01,",,s",,,76,",,s",83,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/8,0,"T,,s",,,76,",,s",82,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/9,0,"T,,s",,,77,",,s",88,",,s",68,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/10,0,",,s",,,80,",,s",87,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/11,0,",,s",,,79,",,s",87,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/12,0,",,s",,,78,",,s",87,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/13,0,",,s",,,78,",,s",83,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/14,0.12,",,s",,,74,",,s",79,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/15,0.05,",,s",,,76,",,s",83,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/16,0,"T,,s",,,79,",,s",88,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/17,0.24,",,s",,,79,",,s",89,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/18,0,"T,,s",,,78,",,s",86,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/19,0,",,s",,,81,",,s",91,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/20,0,",,s",,,84,",,s",94,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/21,0,"T,,s",,,81,",,s",88,",,s",77,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/22,0,",,s",,,83,",,s",92,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/23,0.04,",,s",,,81,",,s",89,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/24,0,",,s",,,83,",,s",91,",,s",77,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/25,0.01,",,s",,,84,",,s",93,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/26,0,"T,,s",,,81,",,s",89,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/27,0.73,",,s",,,82,",,s",88,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/28,0.36,",,s",,,80,",,s",89,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/29,0.36,",,s",,,73,",,s",76,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/30,0.02,",,s",,,71,",,s",73,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/7/31,0.01,",,s",,,72,",,s",77,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/1,0,",,s",,,73,",,s",83,",,s",66,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/2,0.15,",,s",,,74,",,s",81,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/3,0.02,",,s",,,74,",,s",80,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/4,0,"T,,s",,,74,",,s",78,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/5,0,"T,,s",,,77,",,s",86,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/6,0,",,s",,,80,",,s",91,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/7,0.31,",,s",,,78,",,s",84,",,s",76,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/8,0.02,",,s",,,76,",,s",80,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/9,2.37,",,s",,,74,",,s",80,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/10,0,",,s",,,76,",,s",83,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/11,0.23,",,s",,,75,",,s",79,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/12,0.52,",,s",,,74,",,s",77,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/13,0.01,",,s",,,74,",,s",80,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/14,0.14,",,s",,,72,",,s",76,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/15,0,",,s",,,76,",,s",85,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/16,0,",,s",,,78,",,s",89,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/17,0,",,s",,,79,",,s",89,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/18,0,"T,,s",,,77,",,s",87,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/19,1.06,",,s",,,74,",,s",80,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/20,0,"T,,s",,,77,",,s",85,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/21,0.02,",,s",,,78,",,s",87,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/22,0.13,",,s",,,76,",,s",85,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/23,0.01,",,s",,,77,",,s",86,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/24,0,",,s",,,80,",,s",90,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/25,0,",,s",,,78,",,s",88,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/26,0.22,",,s",,,74,",,s",82,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/27,0.03,",,s",,,75,",,s",80,",,s",73,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/28,1.26,",,s",,,67,",,s",75,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/29,0.01,",,s",,,71,",,s",83,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/30,0,",,s",,,74,",,s",85,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/8/31,0,",,s",,,76,",,s",82,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/1,0.02,",,s",,,76,",,s",86,",,s",72,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/2,0,",,s",,,76,",,s",88,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/3,0.02,",,s",,,78,",,s",87,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/4,0,",,s",,,77,",,s",87,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/5,0,",,s",,,78,",,s",88,",,s",71,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/6,0,"T,,s",,,81,",,s",89,",,s",75,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/7,0,"T,,s",,,78,",,s",85,",,s",74,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/8,0,"T,,s",,,76,",,s",81,",,s",73,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/9,0.63,",,s",,,71,",,s",79,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/10,1.01,",,s",,,68,",,s",74,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/11,0.01,",,s",,,71,",,s",76,",,s",68,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/12,0,",,s",,,73,",,s",83,",,s",66,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/13,0,",,s",,,72,",,s",84,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/14,0,",,s",,,75,",,s",83,",,s",69,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/15,0.05,",,s",,,72,",,s",79,",,s",70,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/16,0.28,",,s",,,67,",,s",72,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/17,0,",,s",,,69,",,s",78,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/18,0,",,s",,,71,",,s",78,",,s",68,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/19,0.24,",,s",,,66,",,s",72,",,s",61,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/20,0,",,s",,,67,",,s",76,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/21,0,",,s",,,67,",,s",72,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/22,0.43,",,s",,,65,",,s",69,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/23,0.01,",,s",,,67,",,s",73,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/24,0.25,",,s",,,67,",,s",73,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/25,0.06,",,s",,,66,",,s",72,",,s",64,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/26,0,"T,,s",,,66,",,s",72,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/27,0,",,s",,,68,",,s",76,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/28,0,"T,,s",,,69,",,s",74,",,s",67,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/29,0,",,s",,,68,",,s",72,",,s",66,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/9/30,0.01,",,s",,,69,",,s",76,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/1,0.06,",,s",,,69,",,s",73,",,s",65,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/2,0,",,s",,,67,",,s",70,",,s",66,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/3,0.03,",,s",,,65,",,s",69,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/4,0,",,s",,,63,",,s",66,",,s",61,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/5,0.16,",,s",,,61,",,s",68,",,s",55,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/6,0,",,s",,,62,",,s",70,",,s",57,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/7,0,"T,,s",,,62,",,s",66,",,s",60,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/8,0,"T,,s",,,61,",,s",65,",,s",60,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/9,0.13,",,s",,,60,",,s",64,",,s",58,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/10,0.03,",,s",,,61,",,s",67,",,s",58,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/11,0.01,",,s",,,62,",,s",68,",,s",59,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/12,0,",,s",,,65,",,s",74,",,s",61,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/13,0,",,s",,,65,",,s",69,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/14,0,"T,,s",,,64,",,s",67,",,s",63,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/15,0.05,",,s",,,63,",,s",67,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/16,0.06,",,s",,,64,",,s",68,",,s",62,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/17,0.08,",,s",,,61,",,s",65,",,s",58,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/18,0.07,",,s",,,58,",,s",60,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/19,0,"T,,s",,,58,",,s",64,",,s",55,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/20,0.47,",,s",,,58,",,s",61,",,s",57,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/21,0.16,",,s",,,57,",,s",62,",,s",54,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/22,0.03,",,s",,,58,",,s",61,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/23,0.05,",,s",,,58,",,s",63,",,s",54,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/24,0,",,s",,,58,",,s",69,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/25,0,",,s",,,58,",,s",61,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/26,0,",,s",,,59,",,s",66,",,s",54,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/27,0.01,",,s",,,59,",,s",62,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/28,0,",,s",,,56,",,s",65,",,s",50,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/29,0,",,s",,,56,",,s",59,",,s",52,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/30,0,",,s",,,60,",,s",73,",,s",53,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/10/31,0,",,s",,,60,",,s",66,",,s",55,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/1,0.02,",,s",,,59,",,s",63,",,s",57,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/2,0,",,s",,,59,",,s",72,",,s",52,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/3,0,",,s",,,60,",,s",68,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/4,0,",,s",,,58,",,s",67,",,s",52,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/5,0,",,s",,,61,",,s",67,",,s",56,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/6,0,",,s",,,56,",,s",63,",,s",53,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/7,0,"T,,s",,,53,",,s",65,",,s",44,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/8,0,",,s",,,54,",,s",55,",,s",50,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/9,0,"T,,s",,,54,",,s",61,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/10,0,",,s",,,54,",,s",61,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/11,0,",,s",,,53,",,s",55,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/12,0,",,s",,,52,",,s",54,",,s",50,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/13,0,",,s",,,53,",,s",62,",,s",49,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/14,0,",,s",,,51,",,s",63,",,s",41,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/15,0,",,s",,,54,",,s",57,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/16,0,"T,,s",,,54,",,s",58,",,s",52,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/17,0,",,s",,,52,",,s",59,",,s",43,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/18,0,",,s",,,52,",,s",55,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/19,0,",,s",,,52,",,s",56,",,s",50,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/20,0,",,s",,,51,",,s",56,",,s",49,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/21,0,"T,,s",,,52,",,s",55,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/22,0.01,",,s",,,53,",,s",64,",,s",47,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/23,0,"T,,s",,,51,",,s",53,",,s",48,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/24,0.04,",,s",,,53,",,s",60,",,s",50,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/25,0.07,",,s",,,52,",,s",55,",,s",51,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/26,0.07,",,s",,,50,",,s",51,",,s",47,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/27,0.01,",,s",,,49,",,s",60,",,s",42,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/28,0,",,s",,,50,",,s",53,",,s",49,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/29,0,",,s",,,49,",,s",61,",,s",40,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/11/30,0,",,s",,,47,",,s",54,",,s",41,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/1,0,"T,,s",,,50,",,s",53,",,s",48,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/2,0,"T,,s",,,51,",,s",61,",,s",47,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/3,0,",,s",,,47,",,s",62,",,s",36,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/4,0,",,s",,,46,",,s",57,",,s",37,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/5,0,",,s",,,48,",,s",59,",,s",40,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/6,0,",,s",,,50,",,s",52,",,s",48,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/7,0,",,s",,,48,",,s",62,",,s",37,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/8,0,",,s",,,47,",,s",55,",,s",38,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/9,0,",,s",,,51,",,s",55,",,s",48,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/10,0,",,s",,,51,",,s",53,",,s",49,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/11,0,"T,,s",,,49,",,s",54,",,s",45,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/12,0.01,",,s",,,46,",,s",50,",,s",43,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/13,0,",,s",,,42,",,s",49,",,s",32,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/14,0,",,s",,,47,",,s",55,",,s",43,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/15,0,",,s",,,49,",,s",53,",,s",47,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/16,0,"T,,s",,,46,",,s",50,",,s",43,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/17,0,",,s",,,42,",,s",52,",,s",38,",,s"
CHM00056294,"CHENGDU, CH",30.667,104.017,508,1991/12/18,0,"T,,s",,,44,",,s",47,",,s",40,",,s"
